Student_ID,Name,Math,Science,English,Computer,Social_Science,Total,Percentage,Result
1577,Student_1577,70,72,43,62,98,345,69.0,Pass
1578,Student_1578,87,50,82,44,48,311,62.2,Pass
1579,Student_1579,99,76,87,92,56,410,82.0,Pass
1580,Student_1580,67,61,99,40,94,361,72.2,Pass
1581,Student_1581,38,44,94,83,78,337,67.4,Pass
1582,Student_1582,86,59,85,39,36,305,61.0,Pass
1583,Student_1583,67,49,52,76,94,338,67.6,Pass
1584,Student_1584,97,94,43,45,66,345,69.0,Pass
1585,Student_1585,91,52,95,70,55,363,72.6,Pass
1586,Student_1586,56,37,47,57,72,269,53.8,Pass
1587,Student_1587,50,85,56,44,36,271,54.2,Pass
1588,Student_1588,69,54,91,80,57,351,70.2,Pass
1589,Student_1589,62,39,62,91,41,295,59.0,Pass
1590,Student_1590,48,84,74,91,41,338,67.6,Pass
1591,Student_1591,35,41,83,60,66,285,57.0,Pass
1592,Student_1592,82,65,60,46,37,290,58.0,Pass
1593,Student_1593,88,38,36,78,59,299,59.8,Pass
1594,Student_1594,43,63,47,56,56,265,53.0,Pass
1595,Student_1595,40,88,100,48,76,352,70.4,Pass
1596,Student_1596,76,59,61,85,89,370,74.0,Pass
1597,Student_1597,50,64,62,48,80,304,60.8,Pass
1598,Student_1598,76,57,36,86,75,330,66.0,Pass
1599,Student_1599,36,84,62,93,63,338,67.6,Pass
1600,Student_1600,43,70,82,40,43,278,55.6,Pass
1601,Student_1601,62,87,73,98,48,368,73.6,Pass
1602,Student_1602,56,67,47,76,84,330,66.0,Pass
1603,Student_1603,52,77,57,75,96,357,71.4,Pass
1604,Student_1604,43,77,37,92,83,332,66.4,Pass
1605,Student_1605,100,64,99,36,64,363,72.6,Pass
1606,Student_1606,37,50,74,65,89,315,63.0,Pass
1607,Student_1607,66,45,42,52,82,287,57.4,Pass
1608,Student_1608,98,72,60,54,83,367,73.4,Pass
1609,Student_1609,61,39,65,91,77,333,66.6,Pass
1610,Student_1610,52,70,75,40,88,325,65.0,Pass
1611,Student_1611,71,38,64,77,78,328,65.6,Pass
1612,Student_1612,66,61,41,66,63,297,59.4,Pass
1613,Student_1613,83,76,58,91,35,343,68.6,Pass
1614,Student_1614,43,97,43,59,41,283,56.6,Pass
1615,Student_1615,53,61,51,46,57,268,53.6,Pass
1616,Student_1616,61,65,99,45,89,359,71.8,Pass
1617,Student_1617,94,74,56,60,66,350,70.0,Pass
1618,Student_1618,89,57,66,73,71,356,71.2,Pass
1619,Student_1619,92,60,69,96,45,362,72.4,Pass
1620,Student_1620,81,85,83,56,95,400,80.0,Pass
1621,Student_1621,91,89,99,90,54,423,84.6,Pass
1622,Student_1622,96,37,83,89,45,350,70.0,Pass
1623,Student_1623,73,54,57,67,83,334,66.8,Pass
1624,Student_1624,94,74,93,71,83,415,83.0,Pass
1625,Student_1625,96,44,77,52,95,364,72.8,Pass
1626,Student_1626,60,54,59,35,36,244,48.8,Pass
1627,Student_1627,99,82,97,86,88,452,90.4,Pass
1628,Student_1628,85,82,84,97,74,422,84.4,Pass
1629,Student_1629,44,87,39,50,84,304,60.8,Pass
1630,Student_1630,55,59,90,67,79,350,70.0,Pass
1631,Student_1631,100,97,82,42,84,405,81.0,Pass
1632,Student_1632,89,66,66,96,39,356,71.2,Pass
1633,Student_1633,81,38,53,68,93,333,66.6,Pass
1634,Student_1634,53,67,66,55,36,277,55.4,Pass
1635,Student_1635,49,46,84,85,45,309,61.8,Pass
1636,Student_1636,59,89,56,89,67,360,72.0,Pass
1637,Student_1637,73,99,83,74,87,416,83.2,Pass
1638,Student_1638,46,48,79,53,69,295,59.0,Pass
1639,Student_1639,61,85,74,35,56,311,62.2,Pass
1640,Student_1640,97,35,47,43,88,310,62.0,Pass
1641,Student_1641,88,71,90,56,57,362,72.4,Pass
1642,Student_1642,82,58,52,60,97,349,69.8,Pass
1643,Student_1643,58,99,49,92,62,360,72.0,Pass
1644,Student_1644,58,60,42,58,59,277,55.4,Pass
1645,Student_1645,68,87,91,48,56,350,70.0,Pass
1646,Student_1646,45,72,45,83,50,295,59.0,Pass
1647,Student_1647,70,43,78,38,65,294,58.8,Pass
1648,Student_1648,96,97,47,36,42,318,63.6,Pass
1649,Student_1649,69,35,40,47,62,253,50.6,Pass
1650,Student_1650,35,83,69,97,95,379,75.8,Pass
1651,Student_1651,78,89,78,82,78,405,81.0,Pass
1652,Student_1652,75,65,81,86,83,390,78.0,Pass
1653,Student_1653,42,80,77,47,35,281,56.2,Pass
1654,Student_1654,93,86,52,38,50,319,63.8,Pass
1655,Student_1655,70,66,82,92,95,405,81.0,Pass
1656,Student_1656,100,87,59,35,76,357,71.4,Pass
1657,Student_1657,37,81,40,76,91,325,65.0,Pass
1658,Student_1658,64,97,86,45,79,371,74.2,Pass
1659,Student_1659,89,95,47,84,72,387,77.4,Pass
1660,Student_1660,59,53,99,39,51,301,60.2,Pass
1661,Student_1661,98,46,73,94,56,367,73.4,Pass
1662,Student_1662,92,49,96,65,66,368,73.6,Pass
1663,Student_1663,62,56,46,48,90,302,60.4,Pass
1664,Student_1664,38,55,76,84,70,323,64.6,Pass
1665,Student_1665,63,67,95,50,52,327,65.4,Pass
1666,Student_1666,97,46,77,63,43,326,65.2,Pass
1667,Student_1667,78,83,83,90,64,398,79.6,Pass
1668,Student_1668,63,68,49,72,46,298,59.6,Pass
1669,Student_1669,49,46,78,59,49,281,56.2,Pass
1670,Student_1670,82,51,75,83,35,326,65.2,Pass
1671,Student_1671,74,42,59,84,89,348,69.6,Pass
1672,Student_1672,75,81,51,63,48,318,63.6,Pass
1673,Student_1673,85,36,93,75,53,342,68.4,Pass
1674,Student_1674,72,63,98,93,53,379,75.8,Pass
1675,Student_1675,71,53,39,75,74,312,62.4,Pass
1676,Student_1676,99,50,70,96,62,377,75.4,Pass
1677,Student_1677,98,72,83,42,77,372,74.4,Pass
1678,Student_1678,54,61,63,41,57,276,55.2,Pass
1679,Student_1679,97,85,73,55,37,347,69.4,Pass
1680,Student_1680,85,78,89,95,79,426,85.2,Pass
1681,Student_1681,85,85,44,71,71,356,71.2,Pass
1682,Student_1682,59,85,47,51,76,318,63.6,Pass
1683,Student_1683,41,73,93,55,52,314,62.8,Pass
1684,Student_1684,91,96,72,53,61,373,74.6,Pass
1685,Student_1685,62,60,36,81,48,287,57.4,Pass
1686,Student_1686,53,83,89,56,42,323,64.6,Pass
1687,Student_1687,47,80,95,57,41,320,64.0,Pass
1688,Student_1688,50,100,78,90,54,372,74.4,Pass
1689,Student_1689,86,66,39,50,65,306,61.2,Pass
1690,Student_1690,85,97,73,57,83,395,79.0,Pass
1691,Student_1691,46,94,83,70,91,384,76.8,Pass
1692,Student_1692,82,36,50,49,45,262,52.4,Pass
1693,Student_1693,50,97,100,63,37,347,69.4,Pass
1694,Student_1694,96,70,47,58,84,355,71.0,Pass
1695,Student_1695,96,90,73,51,47,357,71.4,Pass
1696,Student_1696,76,43,58,86,37,300,60.0,Pass
1697,Student_1697,85,97,43,50,61,336,67.2,Pass
1698,Student_1698,50,58,58,35,92,293,58.6,Pass
1699,Student_1699,75,50,40,51,61,277,55.4,Pass
1700,Student_1700,55,46,67,39,45,252,50.4,Pass
1701,Student_1701,50,99,73,81,56,359,71.8,Pass
1702,Student_1702,89,35,66,73,40,303,60.6,Pass
1703,Student_1703,72,91,52,97,75,387,77.4,Pass
1704,Student_1704,80,100,61,47,40,328,65.6,Pass
1705,Student_1705,65,39,59,53,73,289,57.8,Pass
1706,Student_1706,62,52,62,80,70,326,65.2,Pass
1707,Student_1707,51,89,44,67,68,319,63.8,Pass
1708,Student_1708,83,55,86,93,45,362,72.4,Pass
1709,Student_1709,67,89,53,61,44,314,62.8,Pass
1710,Student_1710,69,59,82,100,55,365,73.0,Pass
1711,Student_1711,88,54,75,90,83,390,78.0,Pass
1712,Student_1712,38,66,44,69,50,267,53.4,Pass
1713,Student_1713,49,87,43,77,46,302,60.4,Pass
1714,Student_1714,81,77,69,53,63,343,68.6,Pass
1715,Student_1715,70,36,47,83,63,299,59.8,Pass
1716,Student_1716,83,48,50,57,74,312,62.4,Pass
1717,Student_1717,97,47,79,71,69,363,72.6,Pass
1718,Student_1718,47,41,56,75,84,303,60.6,Pass
1719,Student_1719,58,79,86,96,51,370,74.0,Pass
1720,Student_1720,68,36,100,54,51,309,61.8,Pass
1721,Student_1721,53,83,69,41,82,328,65.6,Pass
1722,Student_1722,66,88,93,58,91,396,79.2,Pass
1723,Student_1723,80,94,99,71,70,414,82.8,Pass
1724,Student_1724,89,64,74,46,74,347,69.4,Pass
1725,Student_1725,87,75,46,45,44,297,59.4,Pass
1726,Student_1726,65,46,56,42,45,254,50.8,Pass
1727,Student_1727,71,98,36,89,100,394,78.8,Pass
1728,Student_1728,52,96,98,100,50,396,79.2,Pass
1729,Student_1729,86,36,59,35,89,305,61.0,Pass
1730,Student_1730,79,66,40,92,56,333,66.6,Pass
1731,Student_1731,63,57,44,81,52,297,59.4,Pass
1732,Student_1732,100,80,41,89,98,408,81.6,Pass
1733,Student_1733,83,56,82,49,78,348,69.6,Pass
1734,Student_1734,66,50,72,73,96,357,71.4,Pass
1735,Student_1735,72,68,62,35,85,322,64.4,Pass
1736,Student_1736,62,74,100,39,94,369,73.8,Pass
1737,Student_1737,97,42,80,35,93,347,69.4,Pass
1738,Student_1738,77,73,80,48,35,313,62.6,Pass
1739,Student_1739,79,58,86,80,36,339,67.8,Pass
1740,Student_1740,47,90,97,60,45,339,67.8,Pass
1741,Student_1741,100,54,87,50,97,388,77.6,Pass
1742,Student_1742,35,54,67,63,95,314,62.8,Pass
1743,Student_1743,85,82,73,81,89,410,82.0,Pass
1744,Student_1744,58,69,48,91,91,357,71.4,Pass
1745,Student_1745,55,52,80,90,35,312,62.4,Pass
1746,Student_1746,80,60,49,59,71,319,63.8,Pass
1747,Student_1747,40,52,85,88,77,342,68.4,Pass
1748,Student_1748,39,55,60,96,69,319,63.8,Pass
1749,Student_1749,50,88,97,98,51,384,76.8,Pass
1750,Student_1750,76,86,99,84,51,396,79.2,Pass
1751,Student_1751,49,48,37,51,54,239,47.8,Pass
1752,Student_1752,79,99,36,65,41,320,64.0,Pass
1753,Student_1753,78,89,36,90,96,389,77.8,Pass
1754,Student_1754,72,71,97,45,89,374,74.8,Pass
1755,Student_1755,66,54,100,58,66,344,68.8,Pass
1756,Student_1756,70,49,68,66,89,342,68.4,Pass
1757,Student_1757,60,95,48,99,58,360,72.0,Pass
1758,Student_1758,59,54,64,50,51,278,55.6,Pass
1759,Student_1759,86,39,70,59,53,307,61.4,Pass
1760,Student_1760,89,37,60,46,41,273,54.6,Pass
1761,Student_1761,83,87,74,64,63,371,74.2,Pass
1762,Student_1762,78,89,96,42,100,405,81.0,Pass
1763,Student_1763,89,41,73,49,69,321,64.2,Pass
1764,Student_1764,81,70,79,88,66,384,76.8,Pass
1765,Student_1765,75,41,58,40,35,249,49.8,Pass
1766,Student_1766,41,76,62,71,95,345,69.0,Pass
1767,Student_1767,70,47,90,58,67,332,66.4,Pass
1768,Student_1768,97,81,77,73,49,377,75.4,Pass
1769,Student_1769,47,36,51,77,81,292,58.4,Pass
1770,Student_1770,81,82,65,70,61,359,71.8,Pass
1771,Student_1771,84,46,48,51,50,279,55.8,Pass
1772,Student_1772,40,59,59,92,47,297,59.4,Pass
1773,Student_1773,44,78,73,95,60,350,70.0,Pass
1774,Student_1774,54,40,51,59,88,292,58.4,Pass
1775,Student_1775,67,79,81,92,50,369,73.8,Pass
1776,Student_1776,90,43,96,88,99,416,83.2,Pass
1777,Student_1777,37,56,70,51,72,286,57.2,Pass
1778,Student_1778,40,42,59,85,98,324,64.8,Pass
1779,Student_1779,100,44,56,91,100,391,78.2,Pass
1780,Student_1780,84,84,86,69,61,384,76.8,Pass
1781,Student_1781,58,35,55,62,36,246,49.2,Pass
1782,Student_1782,100,93,99,68,73,433,86.6,Pass
1783,Student_1783,63,72,69,50,56,310,62.0,Pass
1784,Student_1784,63,40,65,72,40,280,56.0,Pass
1785,Student_1785,53,70,52,69,41,285,57.0,Pass
1786,Student_1786,66,61,49,35,79,290,58.0,Pass
1787,Student_1787,82,76,45,68,52,323,64.6,Pass
1788,Student_1788,87,72,76,42,36,313,62.6,Pass
1789,Student_1789,80,63,70,57,67,337,67.4,Pass
1790,Student_1790,37,48,83,67,61,296,59.2,Pass
1791,Student_1791,91,63,76,69,61,360,72.0,Pass
1792,Student_1792,85,54,92,64,90,385,77.0,Pass
1793,Student_1793,82,53,96,46,98,375,75.0,Pass
1794,Student_1794,58,93,58,57,59,325,65.0,Pass
1795,Student_1795,97,58,71,37,74,337,67.4,Pass
1796,Student_1796,55,57,85,59,43,299,59.8,Pass
1797,Student_1797,53,44,89,66,93,345,69.0,Pass
1798,Student_1798,86,47,52,36,47,268,53.6,Pass
1799,Student_1799,83,84,37,49,36,289,57.8,Pass
1800,Student_1800,40,51,66,45,69,271,54.2,Pass
1801,Student_1801,53,36,36,48,78,251,50.2,Pass
1802,Student_1802,45,60,52,96,91,344,68.8,Pass
1803,Student_1803,55,74,77,96,54,356,71.2,Pass
1804,Student_1804,66,42,69,50,37,264,52.8,Pass
1805,Student_1805,40,48,72,48,100,308,61.6,Pass
1806,Student_1806,88,53,35,63,38,277,55.4,Pass
1807,Student_1807,64,89,84,53,80,370,74.0,Pass
1808,Student_1808,71,63,84,49,97,364,72.8,Pass
1809,Student_1809,56,49,63,48,71,287,57.4,Pass
1810,Student_1810,80,44,77,50,81,332,66.4,Pass
1811,Student_1811,45,40,54,57,89,285,57.0,Pass
1812,Student_1812,77,58,89,54,73,351,70.2,Pass
1813,Student_1813,71,79,48,69,98,365,73.0,Pass
1814,Student_1814,82,68,44,35,54,283,56.6,Pass
1815,Student_1815,53,75,53,84,92,357,71.4,Pass
1816,Student_1816,96,43,49,89,70,347,69.4,Pass
1817,Student_1817,53,46,76,51,58,284,56.8,Pass
1818,Student_1818,84,80,75,98,89,426,85.2,Pass
1819,Student_1819,96,87,77,52,66,378,75.6,Pass
1820,Student_1820,84,88,98,98,64,432,86.4,Pass
1821,Student_1821,84,45,88,63,46,326,65.2,Pass
1822,Student_1822,65,81,35,61,37,279,55.8,Pass
1823,Student_1823,81,95,52,49,42,319,63.8,Pass
1824,Student_1824,79,81,52,72,93,377,75.4,Pass
1825,Student_1825,53,88,66,61,63,331,66.2,Pass
1826,Student_1826,42,52,50,53,83,280,56.0,Pass
1827,Student_1827,38,89,82,41,48,298,59.6,Pass
1828,Student_1828,44,96,55,38,53,286,57.2,Pass
1829,Student_1829,81,53,45,66,44,289,57.8,Pass
1830,Student_1830,36,88,54,58,95,331,66.2,Pass
1831,Student_1831,52,73,95,87,78,385,77.0,Pass
1832,Student_1832,91,36,71,49,54,301,60.2,Pass
1833,Student_1833,42,39,57,99,55,292,58.4,Pass
1834,Student_1834,36,85,89,93,68,371,74.2,Pass
1835,Student_1835,99,74,64,89,55,381,76.2,Pass
1836,Student_1836,69,46,83,51,62,311,62.2,Pass
1837,Student_1837,86,42,63,85,58,334,66.8,Pass
1838,Student_1838,44,94,96,75,86,395,79.0,Pass
1839,Student_1839,83,56,41,82,89,351,70.2,Pass
1840,Student_1840,59,69,48,48,44,268,53.6,Pass
1841,Student_1841,81,77,38,65,71,332,66.4,Pass
1842,Student_1842,55,48,43,62,36,244,48.8,Pass
1843,Student_1843,74,59,60,39,65,297,59.4,Pass
1844,Student_1844,69,45,40,96,40,290,58.0,Pass
1845,Student_1845,41,75,46,74,36,272,54.4,Pass
1846,Student_1846,80,71,85,99,59,394,78.8,Pass
1847,Student_1847,75,85,80,51,47,338,67.6,Pass
1848,Student_1848,77,87,99,47,99,409,81.8,Pass
1849,Student_1849,54,38,83,96,39,310,62.0,Pass
1850,Student_1850,72,55,54,94,45,320,64.0,Pass
1851,Student_1851,46,64,62,53,55,280,56.0,Pass
1852,Student_1852,99,78,92,51,78,398,79.6,Pass
1853,Student_1853,72,81,90,40,84,367,73.4,Pass
1854,Student_1854,65,61,44,54,98,322,64.4,Pass
1855,Student_1855,47,36,53,74,46,256,51.2,Pass
1856,Student_1856,98,47,93,75,56,369,73.8,Pass
1857,Student_1857,72,55,43,70,81,321,64.2,Pass
1858,Student_1858,80,46,44,57,93,320,64.0,Pass
1859,Student_1859,68,95,67,91,52,373,74.6,Pass
1860,Student_1860,50,97,40,81,71,339,67.8,Pass
1861,Student_1861,86,87,51,91,81,396,79.2,Pass
1862,Student_1862,100,75,82,45,87,389,77.8,Pass
1863,Student_1863,99,92,68,40,42,341,68.2,Pass
1864,Student_1864,66,36,54,48,72,276,55.2,Pass
1865,Student_1865,83,55,86,44,63,331,66.2,Pass
1866,Student_1866,84,94,46,79,94,397,79.4,Pass
1867,Student_1867,94,94,48,45,58,339,67.8,Pass
1868,Student_1868,48,85,90,60,86,369,73.8,Pass
1869,Student_1869,77,43,75,78,97,370,74.0,Pass
1870,Student_1870,62,95,49,70,93,369,73.8,Pass
1871,Student_1871,39,54,95,53,62,303,60.6,Pass
1872,Student_1872,75,39,83,42,81,320,64.0,Pass
1873,Student_1873,90,95,62,41,62,350,70.0,Pass
1874,Student_1874,37,89,69,67,57,319,63.8,Pass
1875,Student_1875,45,53,43,70,86,297,59.4,Pass
1876,Student_1876,45,73,92,88,62,360,72.0,Pass
1877,Student_1877,68,58,41,46,89,302,60.4,Pass
1878,Student_1878,78,73,56,60,79,346,69.2,Pass
1879,Student_1879,88,96,95,55,90,424,84.8,Pass
1880,Student_1880,80,84,36,60,44,304,60.8,Pass
1881,Student_1881,53,76,75,36,54,294,58.8,Pass
1882,Student_1882,93,53,98,75,49,368,73.6,Pass
1883,Student_1883,87,68,35,92,51,333,66.6,Pass
1884,Student_1884,92,47,39,62,59,299,59.8,Pass
1885,Student_1885,88,56,83,62,79,368,73.6,Pass
1886,Student_1886,61,59,36,82,81,319,63.8,Pass
1887,Student_1887,37,73,74,99,50,333,66.6,Pass
1888,Student_1888,98,93,87,87,80,445,89.0,Pass
1889,Student_1889,80,89,77,49,57,352,70.4,Pass
1890,Student_1890,93,89,82,57,55,376,75.2,Pass
1891,Student_1891,90,83,71,90,71,405,81.0,Pass
1892,Student_1892,47,46,48,46,37,224,44.8,Pass
1893,Student_1893,87,48,98,47,91,371,74.2,Pass
1894,Student_1894,99,39,72,88,62,360,72.0,Pass
1895,Student_1895,63,93,83,49,60,348,69.6,Pass
1896,Student_1896,95,50,79,94,87,405,81.0,Pass
1897,Student_1897,85,35,82,63,99,364,72.8,Pass
1898,Student_1898,71,69,68,74,88,370,74.0,Pass
1899,Student_1899,65,35,88,39,36,263,52.6,Pass
1900,Student_1900,38,54,82,75,77,326,65.2,Pass
1901,Student_1901,56,90,65,85,59,355,71.0,Pass
1902,Student_1902,85,41,89,51,84,350,70.0,Pass
1903,Student_1903,57,86,75,55,90,363,72.6,Pass
1904,Student_1904,64,47,51,99,50,311,62.2,Pass
1905,Student_1905,85,68,55,76,61,345,69.0,Pass
1906,Student_1906,46,46,38,90,36,256,51.2,Pass
1907,Student_1907,54,38,45,83,38,258,51.6,Pass
1908,Student_1908,51,93,80,58,65,347,69.4,Pass
1909,Student_1909,63,73,59,66,83,344,68.8,Pass
1910,Student_1910,68,41,70,45,53,277,55.4,Pass
1911,Student_1911,37,48,49,93,50,277,55.4,Pass
1912,Student_1912,48,53,71,68,58,298,59.6,Pass
1913,Student_1913,46,44,98,81,61,330,66.0,Pass
1914,Student_1914,85,47,97,37,87,353,70.6,Pass
1915,Student_1915,44,97,44,61,88,334,66.8,Pass
1916,Student_1916,83,75,92,55,58,363,72.6,Pass
1917,Student_1917,73,36,57,39,50,255,51.0,Pass
1918,Student_1918,78,79,96,35,55,343,68.6,Pass
1919,Student_1919,67,50,59,38,37,251,50.2,Pass
1920,Student_1920,100,54,62,81,49,346,69.2,Pass
1921,Student_1921,62,38,76,52,63,291,58.2,Pass
1922,Student_1922,45,51,69,70,96,331,66.2,Pass
1923,Student_1923,60,46,79,72,94,351,70.2,Pass
1924,Student_1924,98,90,100,86,59,433,86.6,Pass
1925,Student_1925,67,57,60,70,85,339,67.8,Pass
1926,Student_1926,48,74,56,61,97,336,67.2,Pass
1927,Student_1927,90,92,89,69,75,415,83.0,Pass
1928,Student_1928,48,84,89,60,80,361,72.2,Pass
1929,Student_1929,82,43,92,56,39,312,62.4,Pass
1930,Student_1930,100,67,87,72,80,406,81.2,Pass
1931,Student_1931,85,38,49,58,76,306,61.2,Pass
1932,Student_1932,89,58,80,66,44,337,67.4,Pass
1933,Student_1933,62,82,82,53,75,354,70.8,Pass
1934,Student_1934,50,36,75,36,77,274,54.8,Pass
1935,Student_1935,62,94,76,64,43,339,67.8,Pass
1936,Student_1936,84,71,62,62,48,327,65.4,Pass
1937,Student_1937,70,44,88,90,75,367,73.4,Pass
1938,Student_1938,75,60,60,41,98,334,66.8,Pass
1939,Student_1939,98,40,70,88,50,346,69.2,Pass
1940,Student_1940,50,92,56,76,84,358,71.6,Pass
1941,Student_1941,65,37,71,37,35,245,49.0,Pass
1942,Student_1942,94,71,51,86,39,341,68.2,Pass
1943,Student_1943,40,78,37,43,95,293,58.6,Pass
1944,Student_1944,47,88,73,70,75,353,70.6,Pass
1945,Student_1945,79,86,45,75,98,383,76.6,Pass
1946,Student_1946,41,85,73,93,98,390,78.0,Pass
1947,Student_1947,50,82,48,38,63,281,56.2,Pass
1948,Student_1948,41,36,52,48,76,253,50.6,Pass
1949,Student_1949,90,63,56,46,59,314,62.8,Pass
1950,Student_1950,82,35,41,68,40,266,53.2,Pass
1951,Student_1951,49,41,73,44,68,275,55.0,Pass
1952,Student_1952,77,83,69,56,52,337,67.4,Pass
1953,Student_1953,93,50,51,75,53,322,64.4,Pass
1954,Student_1954,87,92,50,65,96,390,78.0,Pass
1955,Student_1955,97,70,76,96,63,402,80.4,Pass
1956,Student_1956,46,68,72,45,80,311,62.2,Pass
1957,Student_1957,66,61,44,44,98,313,62.6,Pass
1958,Student_1958,42,62,36,62,94,296,59.2,Pass
1959,Student_1959,84,59,97,48,78,366,73.2,Pass
1960,Student_1960,61,100,75,74,93,403,80.6,Pass
1961,Student_1961,54,99,48,51,63,315,63.0,Pass
1962,Student_1962,81,84,92,100,60,417,83.4,Pass
1963,Student_1963,86,59,43,70,89,347,69.4,Pass
1964,Student_1964,56,74,48,53,94,325,65.0,Pass
1965,Student_1965,48,49,65,37,93,292,58.4,Pass
1966,Student_1966,58,69,38,95,92,352,70.4,Pass
1967,Student_1967,80,68,50,45,80,323,64.6,Pass
1968,Student_1968,90,62,54,85,99,390,78.0,Pass
1969,Student_1969,90,100,77,41,91,399,79.8,Pass
1970,Student_1970,69,82,47,41,83,322,64.4,Pass
1971,Student_1971,89,59,72,59,86,365,73.0,Pass
1972,Student_1972,57,70,98,90,48,363,72.6,Pass
1973,Student_1973,41,66,49,63,49,268,53.6,Pass
1974,Student_1974,41,39,69,65,43,257,51.4,Pass
1975,Student_1975,47,70,63,86,85,351,70.2,Pass
1976,Student_1976,85,47,63,69,98,362,72.4,Pass
1977,Student_1977,61,56,61,79,71,328,65.6,Pass
1978,Student_1978,71,35,47,58,99,310,62.0,Pass
1979,Student_1979,96,74,65,56,75,366,73.2,Pass
1980,Student_1980,43,56,58,77,93,327,65.4,Pass
1981,Student_1981,53,36,95,89,77,350,70.0,Pass
1982,Student_1982,37,57,68,44,56,262,52.4,Pass
1983,Student_1983,36,80,95,35,97,343,68.6,Pass
1984,Student_1984,66,95,49,40,37,287,57.4,Pass
1985,Student_1985,72,64,99,56,53,344,68.8,Pass
1986,Student_1986,47,47,73,77,92,336,67.2,Pass
1987,Student_1987,97,79,67,97,67,407,81.4,Pass
1988,Student_1988,81,93,36,80,73,363,72.6,Pass
1989,Student_1989,77,96,49,69,37,328,65.6,Pass
1990,Student_1990,53,87,63,53,80,336,67.2,Pass
1991,Student_1991,98,38,66,90,81,373,74.6,Pass
1992,Student_1992,61,46,59,83,48,297,59.4,Pass
1993,Student_1993,70,92,57,68,79,366,73.2,Pass
1994,Student_1994,77,85,88,70,74,394,78.8,Pass
1995,Student_1995,59,40,78,50,90,317,63.4,Pass
1996,Student_1996,93,79,71,49,36,328,65.6,Pass
1997,Student_1997,98,53,94,54,72,371,74.2,Pass
1998,Student_1998,55,73,97,71,43,339,67.8,Pass
1999,Student_1999,72,36,93,40,62,303,60.6,Pass
2000,Student_2000,71,50,41,97,74,333,66.6,Pass
2001,Student_2001,35,90,80,35,41,281,56.2,Pass
2002,Student_2002,67,52,79,71,99,368,73.6,Pass
2003,Student_2003,54,46,69,53,60,282,56.4,Pass
2004,Student_2004,90,45,72,63,39,309,61.8,Pass
2005,Student_2005,95,80,66,84,89,414,82.8,Pass
2006,Student_2006,86,47,68,73,74,348,69.6,Pass
2007,Student_2007,57,90,76,52,60,335,67.0,Pass
2008,Student_2008,67,52,88,60,73,340,68.0,Pass
2009,Student_2009,74,45,73,94,58,344,68.8,Pass
2010,Student_2010,83,90,47,52,91,363,72.6,Pass
2011,Student_2011,75,99,80,94,80,428,85.6,Pass
2012,Student_2012,89,94,88,87,94,452,90.4,Pass
2013,Student_2013,38,38,88,46,52,262,52.4,Pass
2014,Student_2014,73,66,100,82,51,372,74.4,Pass
2015,Student_2015,72,41,85,51,86,335,67.0,Pass
2016,Student_2016,35,94,93,41,45,308,61.6,Pass
2017,Student_2017,42,69,48,77,47,283,56.6,Pass
2018,Student_2018,72,96,77,42,50,337,67.4,Pass
2019,Student_2019,100,41,61,53,98,353,70.6,Pass
2020,Student_2020,52,63,54,73,74,316,63.2,Pass
2021,Student_2021,35,97,60,49,43,284,56.8,Pass
2022,Student_2022,35,54,50,47,66,252,50.4,Pass
2023,Student_2023,61,48,95,38,99,341,68.2,Pass
2024,Student_2024,91,85,42,50,73,341,68.2,Pass
2025,Student_2025,86,96,58,65,68,373,74.6,Pass
2026,Student_2026,91,50,90,53,37,321,64.2,Pass
2027,Student_2027,58,53,65,56,100,332,66.4,Pass
2028,Student_2028,60,95,96,72,72,395,79.0,Pass
2029,Student_2029,47,98,82,70,85,382,76.4,Pass
2030,Student_2030,84,48,94,88,89,403,80.6,Pass
2031,Student_2031,53,38,71,93,50,305,61.0,Pass
2032,Student_2032,84,36,73,39,91,323,64.6,Pass
2033,Student_2033,40,80,52,94,93,359,71.8,Pass
2034,Student_2034,70,36,55,80,99,340,68.0,Pass
2035,Student_2035,99,61,79,84,100,423,84.6,Pass
2036,Student_2036,43,57,54,80,78,312,62.4,Pass
2037,Student_2037,93,52,70,73,85,373,74.6,Pass
2038,Student_2038,43,96,83,95,58,375,75.0,Pass
2039,Student_2039,99,68,51,76,79,373,74.6,Pass
2040,Student_2040,86,43,40,38,55,262,52.4,Pass
2041,Student_2041,64,47,48,98,95,352,70.4,Pass
2042,Student_2042,76,64,65,48,57,310,62.0,Pass
2043,Student_2043,84,88,43,42,67,324,64.8,Pass
2044,Student_2044,49,39,44,91,82,305,61.0,Pass
2045,Student_2045,38,57,76,48,92,311,62.2,Pass
2046,Student_2046,83,52,60,60,67,322,64.4,Pass
2047,Student_2047,97,91,71,63,60,382,76.4,Pass
2048,Student_2048,55,90,59,46,38,288,57.6,Pass
2049,Student_2049,47,61,39,52,35,234,46.8,Pass
2050,Student_2050,81,87,44,78,58,348,69.6,Pass
2051,Student_2051,98,59,61,95,99,412,82.4,Pass
2052,Student_2052,80,80,52,43,91,346,69.2,Pass
